work_id;Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;(Major) Character Death Evidence;words;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
1087311;Medusa, once a beautiful maiden, was cursed by Athena after being raped by Poseidon, transforming her into a monster with snakes for hair and a gaze that turns men to stone. She has been living on an island, turning hundreds of men who dared to approach her into statues. Perseus, a young man, arrives on the island, using a golden shield as a mirror to locate Medusa, intending to behead her to kill the man who is going to marry his mother. However, upon seeing her reflection and realizing her true form, Medusa is shocked and momentarily distracted, allowing Perseus to behead her with his sword, ending her life.;;;;petrification;turned to stone;1;0;0;0;hundreds of men;men;1;0;0;0;Medusa;Medusa;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;third;"""Medusa had killed hundreds of men with a single glance; this newcomer was nothing but another nameless body to be added to the list of deceased. No one who met her gaze ever breathed again.""";1716;1;0;0;0;fuzzy;1;0;0;0;rule;0;1;1;0;semantic
1087311;Medusa, once a beautiful maiden, was cursed by Athena after being raped by Poseidon, transforming her into a monster with snakes for hair and a gaze that turns men to stone. She has been living on an island, turning hundreds of men who dared to approach her into statues. Perseus, a young man, arrives on the island, using a golden shield as a mirror to locate Medusa, intending to behead her to kill the man who is going to marry his mother. However, upon seeing her reflection and realizing her true form, Medusa is shocked and momentarily distracted, allowing Perseus to behead her with his sword, ending her life.;False positive & false negative;Summary;;slashing;beheaded;0;1;1;0;Medusa;Medusa;1;0;0;0;Perseus;Perseus;1;0;0;0;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;narrator;third;"""And then she heard the sound of steel slicing through flesh and she saw the sky for a moment before everything went black.""";1716;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
17006691;Achilles kills Troilus, the son of Apollo, by slitting his throat with his sword in the temple of Apollo as a sacrifice to the god, believing it is necessary for the fall of Troy and fulfilling the prophecy that states if Troilus dies before he's twenty, the Achaeans will succeed.;False positive & false negative;Summary;;beheading;slitting throat with sword;0;1;1;0;Troilus;Troilus;1;0;0;0;Achilles;Achilles;1;0;0;0;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;narrator;third;"""The prophecy says if Troilus dies before he's twenty, the Achaeans will succeed."" [...] ""He draws his sword and puts the tip to the base of Troilus's perfect neck; Troilus bows his head almost as if he understands that this must happen, because the gods have willed it even if the two of them do not. Achilles washes Apollo's marble feet with the blood of his beautiful son and he leaves the body there before him.""";2454;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
17006691;Achilles kills Troilus, the son of Apollo, by slitting his throat with his sword in the temple of Apollo as a sacrifice to the god, believing it is necessary for the fall of Troy and fulfilling the prophecy that states if Troilus dies before he's twenty, the Achaeans will succeed.;Generic character death;Summary;Generic Character Death;unspecified;;0;0;0;1;unspecified;;0;0;0;1;Achilles;;0;0;1;0;Incorrect;Errors but no TPs.;narrator;third;"""This will not be the only death before the war is done, and will not be the only one at Achilles's hands, but it's one he will remember.""";2454;0;0;0;1;rule;0;0;1;0;rule;0;0;0;1;rule
24160720;"Cassandra, gifted with prophetic visions, sees all possible futures when making decisions. She knows people will call her names like \""opportunist\"" and \""whore\"", but she wants more from life than a traditional fate. Cassandra asks Apollo for the gift of prophecy, knowing it may be selfish, but convinced he will leave her someday. In her visions, she sees a happy beginning with Apollo, their son's birth, and a darkening future as Paris arrives, leading to war, death, and destruction. She witnesses the fall of Troy, her sons' deaths, and her own brutal end at the hands of King Agamemnon after being claimed as a slave. Seeing the world's demise, including Apollo's rage and eventual death, Cassandra decides to change the course of events by hurting Apollo so badly that he will never forgive her, leading him to curse her in return. In the end, Apollo watches Cassandra die, feeling sad and hollow, with the truth dying with her, but promising to avenge her death.";Minor character death;Summary;Generic character death;war;;0;0;1;0;Cassandra's son;Cassandra's son;1;0;0;0;---;;0;0;0;1;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;indirect thought;third;"""And her fear was justified because one piece of a future later, she is holding her dead son in her arms""";1264;1;0;0;0;rule;0;0;0;1;rule;0;0;1;0;rule
24160720;"Cassandra, gifted with prophetic visions, sees all possible futures when making decisions. She knows people will call her names like \""opportunist\"" and \""whore\"", but she wants more from life than a traditional fate. Cassandra asks Apollo for the gift of prophecy, knowing it may be selfish, but convinced he will leave her someday. In her visions, she sees a happy beginning with Apollo, their son's birth, and a darkening future as Paris arrives, leading to war, death, and destruction. She witnesses the fall of Troy, her sons' deaths, and her own brutal end at the hands of King Agamemnon after being claimed as a slave. Seeing the world's demise, including Apollo's rage and eventual death, Cassandra decides to change the course of events by hurting Apollo so badly that he will never forgive her, leading him to curse her in return. In the end, Apollo watches Cassandra die, feeling sad and hollow, with the truth dying with her, but promising to avenge her death.";;;;unspecified;;0;0;0;1;Cassandra's daughter;Cassandra's daughter;1;0;0;0;---;;0;0;0;1;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;indirect thought;third;"""She is staying in front of the Mycenae gates, her daughter is dead then, one of the casualties of travelling.""";1264;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
24160720;"Cassandra, gifted with prophetic visions, sees all possible futures when making decisions. She knows people will call her names like \""opportunist\"" and \""whore\"", but she wants more from life than a traditional fate. Cassandra asks Apollo for the gift of prophecy, knowing it may be selfish, but convinced he will leave her someday. In her visions, she sees a happy beginning with Apollo, their son's birth, and a darkening future as Paris arrives, leading to war, death, and destruction. She witnesses the fall of Troy, her sons' deaths, and her own brutal end at the hands of King Agamemnon after being claimed as a slave. Seeing the world's demise, including Apollo's rage and eventual death, Cassandra decides to change the course of events by hurting Apollo so badly that he will never forgive her, leading him to curse her in return. In the end, Apollo watches Cassandra die, feeling sad and hollow, with the truth dying with her, but promising to avenge her death.";;;;unspecified;;0;0;0;1;Cassandra;Cassandra;1;0;0;0;---;;0;0;0;1;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;indirect thought;third;"""And she sees her own death, waiting behind the gate, and all that will follow."" [...] ""Apollo watches her standing in front Mycenae gate. He watches her die.""";1264;1;0;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
24160720;"Cassandra, gifted with prophetic visions, sees all possible futures when making decisions. She knows people will call her names like \""opportunist\"" and \""whore\"", but she wants more from life than a traditional fate. Cassandra asks Apollo for the gift of prophecy, knowing it may be selfish, but convinced he will leave her someday. In her visions, she sees a happy beginning with Apollo, their son's birth, and a darkening future as Paris arrives, leading to war, death, and destruction. She witnesses the fall of Troy, her sons' deaths, and her own brutal end at the hands of King Agamemnon after being claimed as a slave. Seeing the world's demise, including Apollo's rage and eventual death, Cassandra decides to change the course of events by hurting Apollo so badly that he will never forgive her, leading him to curse her in return. In the end, Apollo watches Cassandra die, feeling sad and hollow, with the truth dying with her, but promising to avenge her death.";Generic character death;Summary;Generic Character Death;natural desaster;;0;0;1;0;mortals;;0;0;1;0;Apollo;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;third;"""And at this point she thought that the fate couldn’t surprise her, but then she sees the world burning, the sun crushing to the ground, Apollo raging, monsters plundering and plague spreading.""";1264;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
24160720;"Cassandra, gifted with prophetic visions, sees all possible futures when making decisions. She knows people will call her names like \""opportunist\"" and \""whore\"", but she wants more from life than a traditional fate. Cassandra asks Apollo for the gift of prophecy, knowing it may be selfish, but convinced he will leave her someday. In her visions, she sees a happy beginning with Apollo, their son's birth, and a darkening future as Paris arrives, leading to war, death, and destruction. She witnesses the fall of Troy, her sons' deaths, and her own brutal end at the hands of King Agamemnon after being claimed as a slave. Seeing the world's demise, including Apollo's rage and eventual death, Cassandra decides to change the course of events by hurting Apollo so badly that he will never forgive her, leading him to curse her in return. In the end, Apollo watches Cassandra die, feeling sad and hollow, with the truth dying with her, but promising to avenge her death.";Generic character death;Summary;Generic Character Death;monsters;;0;0;1;0;mortals;;0;0;1;0;Apollo;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;third;"""And at this point she thought that the fate couldn’t surprise her, but then she sees the world burning, the sun crushing to the ground, Apollo raging, monsters plundering and plague spreading.""";1264;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
24160720;"Cassandra, gifted with prophetic visions, sees all possible futures when making decisions. She knows people will call her names like \""opportunist\"" and \""whore\"", but she wants more from life than a traditional fate. Cassandra asks Apollo for the gift of prophecy, knowing it may be selfish, but convinced he will leave her someday. In her visions, she sees a happy beginning with Apollo, their son's birth, and a darkening future as Paris arrives, leading to war, death, and destruction. She witnesses the fall of Troy, her sons' deaths, and her own brutal end at the hands of King Agamemnon after being claimed as a slave. Seeing the world's demise, including Apollo's rage and eventual death, Cassandra decides to change the course of events by hurting Apollo so badly that he will never forgive her, leading him to curse her in return. In the end, Apollo watches Cassandra die, feeling sad and hollow, with the truth dying with her, but promising to avenge her death.";Generic character death;Summary;Generic Character Death;plague;;0;0;1;0;mortals;;0;0;1;0;Apollo;;0;0;1;0;Incorrect;All three elements have FP or FN.;indirect thought;third;"""And at this point she thought that the fate couldn’t surprise her, but then she sees the world burning, the sun crushing to the ground, Apollo raging, monsters plundering and plague spreading.""";1264;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
